id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52521718,Monochrome 1-bedroom apartment in Riga Old Town,207056025,Roberts,,VecpilsÄta,56.95102,24.10749,Entire home/apt,36,2,261,2025-09-19,5.40,157,221,60,
52521983,Luxurious apartment In City Center,414647947,Marks,,Centrs,56.95507284280274,24.12115430831907,Entire home/apt,66,2,24,2024-08-10,0.80,2,364,0,
52522199,Minimal Design studio in Old Town Riga,207056025,Roberts,,VecpilsÄta,56.95169,24.10766,Entire home/apt,31,2,268,2025-09-25,5.52,157,257,47,
52550835,Roomy 1bd Old Town apartment,207056025,Roberts,,VecpilsÄta,56.95133,24.10672,Entire home/apt,33,2,265,2025-09-27,5.47,157,229,66,
52581770,Cosy apartments in Riga | Free parking,116102070,Alla,,Maskavas forÅ¡tate,56.93064,24.16963,Entire home/apt,42,1,4,2022-02-19,0.08,6,260,0,
52595328,ANNA Riga Apartment,295055968,Anna,,Centrs,56.957027435302734,24.123004913330078,Entire home/apt,87,1,38,2025-09-07,0.90,1,62,7,
52610888,Moody Riga Old Town studio,207056025,Roberts,,VecpilsÄta,56.95048,24.10826,Entire home/apt,29,2,278,2025-09-15,5.80,157,41,76,
52611334,Powder Tower studio apartment,207056025,Roberts,,VecpilsÄta,56.95023,24.10676,Entire home/apt,34,2,298,2025-09-21,6.17,157,231,75,
52615075,Cosy spacious apartment Riga | Free parking,116102070,Alla,,Maskavas forÅ¡tate,56.931339,24.168943,Entire home/apt,,1,10,2022-04-16,0.21,6,164,0,
52629147,"Perfect location: Alfrēda Kalniņa street, 1-4b",31432495,Andy A.K.A. Andrej,,Centrs,56.94944,24.120888,Entire home/apt,34,2,168,2025-09-10,3.48,1,57,71,
52734874,Apartment_Savanna_TV_Kitchen_near Parks_Parking,201101134,Ilze,,BieriÅi,56.92654,24.08157,Entire home/apt,54,1,20,2024-07-12,0.42,17,349,0,
52735458,Newly remodeled Apartment in center of Riga.,79301665,Regina,,Centrs,56.94885,24.11987,Entire home/apt,39,2,99,2025-09-12,2.16,1,342,26,
52769413,Cozy & Stylish Studio,35377926,Dāvis,,Centrs,56.95172065517656,24.12276811980017,Entire home/apt,43,3,63,2025-07-19,1.35,7,261,10,
52793034,Stylish apartment with a view of St Peter's Church,3614671,Inga,,VecpilsÄta,56.948196,24.108616,Entire home/apt,,3,47,2024-12-09,1.02,2,0,2,
52892612,Bright and Warm Studio Apartment With Free Parking,247750740,Miks,,GrÄ«ziÅkalns,56.95579,24.14875,Entire home/apt,24,1,150,2025-09-14,3.15,23,53,14,
53017827,MORRISON apart/8 guests/4 bedrooms/Riga Old Town,111133658,Ieva,,VecpilsÄta,56.94896,24.10828,Entire home/apt,198,2,39,2025-09-14,0.88,8,290,5,
