id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
696941466632457110,Urumea Ii | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3101,-1.97339,Entire home/apt,225,1,6,2025-04-18,0.19,95,184,2,ESS03039
696985948752262513,Abando Suites by Next Stop Bilbao,671397896,Next,Vizcaya,Bilbao,43.2608,-2.9292,Entire home/apt,234,1,63,2025-06-14,2.16,55,121,21,EBI01973
697864113822429423,Precioso piso con increíbles vistas al mar,98117995,Josu,Vizcaya,Sopelana,43.39191,-2.99071,Entire home/apt,364,7,28,2025-06-22,0.81,1,293,14,
698301429314120634,Room in Bilbao Near Deusto,57386300,Cristina,Vizcaya,Bilbao,43.26534,-2.9281,Private room,,2,1,2024-03-22,0.06,1,243,0,
698966348169468924,Ikasmendi - Fabulosa casa con piscina privada,475272491,Natividad,GuipÃºzcoa,Oiartzun,43.28832,-1.89589,Entire home/apt,578,2,20,2025-06-22,0.58,1,20,7,ESS02970
699030888599902350,Ático con terraza en Gros - Playa Zurriola,21592772,Cris,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3241345,-1.9732505,Entire home/apt,261,4,130,2025-06-28,4.62,1,292,53,ESS03049
699043807728902016,Sweet Home in Bilbao,130051963,Joseph,Vizcaya,Bilbao,43.26158,-2.91157,Entire home/apt,127,1,83,2025-06-23,2.40,1,332,38,EBI02019
699074029776546134,Palacio Aiete by FeelFreeRentals,124008929,Alfonso Carlos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.306148,-1.994183,Entire home/apt,,2,0,,,145,0,0,
699124017147675864,Cabines voilier pour 3 personnes au ponton,476203084,Lili,GuipÃºzcoa,Hondarribia,43.37657,-1.79468,Private room,96,1,6,2024-08-05,0.18,1,313,2,443248521
699286991627289997,Far Out Inn- Amazing Sea Views. Private Balcony.,366519481,Hola,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31408,-1.99149,Private room,345,1,56,2025-06-10,2.30,37,282,29,LSS00301
699694083487474357,Apartamento Sanfuentes Bat,476329250,Idoia,Vizcaya,Abanto y CiÃ©rvana-Abanto Zierbena,43.32467,-3.07248,Entire home/apt,107,2,22,2024-12-20,0.64,2,314,3,EBI01980
699767456606138464,Urdaibai Boutique w/ pool,189883953,Ainhoa,Vizcaya,Busturia,43.3684433,-2.7011245,Entire home/apt,230,30,12,2024-08-16,0.35,1,146,1,EBI02146
699832026186695269,Amaina by FeelFree Rentals,124008929,Alfonso Carlos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.317758,-1.984694,Entire home/apt,869,3,45,2025-06-09,1.37,145,267,16,ESS02936
